,Tweet Id,user,location,Tweets
2737,1402218630436229121,S5weetescape,Sri Lanka,"Today is World Oceans Day. Cartoon by @rodrigocartoon: https://t.co/76M20eDwAB

#worldoceansday #plastic #oceans #nature #sealife https://t.co/KXfow2GwSJ"
2738,1402218607812038662,P0GjAB0eHWzYRQK,,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2739,1402218559405641728,JugrajsinghBJP,Kutch GUJARAT,"Happy World Oceans Day!🌊
One Ocean, One Climate, One Future – Together

@WorldOceansDay #WorldOceanDay https://t.co/Vsii3zsUgN"
2740,1402218544415322114,DijanaJanosevi1,,"Happy World Ocean Day 8.06.2021.
One #Ocean, One #Climate, One #Future – #Together https://t.co/9kAu34rPJK"
2741,1402218331449532416,LIFEprogramme,European Union,"June 8, # World Ocean Day. From @LifeAdaptablues we value the importance of the ocean for #life and its role as a warehouse for #carbonoazul. Mangroves, marshes and seagrasses sequester carbon in the oceans, participating in the mitigation of #Climate Change.
@LIFEprogramme https://t.co/QdqdgzquOQ"
2742,1402218301028188163,Sr_Kenobi,República Galáctica,"Today is World Oceans Day. Cartoon by @rodrigocartoon: https://t.co/76M20eDwAB

#worldoceansday #plastic #oceans #nature #sealife https://t.co/KXfow2GwSJ"
2743,1402218098917318657,Holdcroft_Group,,Today is World Ocean Day. Climate change is threatening marine biodiversity. We all need to act. Our ambition is to be a climate-neutral company by 2040. #ForEveryonesSafety #WorldOceanDay https://t.co/7XeCFdG1R4
2744,1402218018453680130,Nazya06044365,,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2745,1402217707047579649,swachhhyd,"Hyderabad, Telangana India.","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2746,1402217608875851777,kleiderlyberlin,Berlin,"Just in time for World Ocean Day, we can share great #news! 🎉
Kleiderly has been officially verified CO2 positive by Impact Forecast. That means that we mitigate climate change with an impact reduction potential of -7565 tonnes of CO2eq. 💚 https://t.co/zRRdLyPmeH"
2747,1402217575807782912,aarifimam,Indonesia,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2748,1402217371901710342,Maasud4,,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2749,1402217321419186180,bhuuuva,,"Happy World Oceans Day! 🌊
One ocean, one climate, one future - together. 
Let's protect our oceans every single day. We need to keep it clean &amp; healthy.  https://t.co/ZtyZi3gbLi

#AnaGarciaPhoto #WorldOceansDay #WorldOceanDay #ocean #OceansDay #beach #california #photographer"
2750,1402217199771652098,Pacchis4,,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2751,1402217152267141121,ProtectWild,United Kingdom,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2752,1402217081366487041,bondi_izzy,"Sydney, New South Wales","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2753,1402217025636868097,COSTprogramme,Brussels,"Happy #WorldOceanDay . Many #COSTActions work in #MarineScience, tackling interconnected issues of #ocean, #climate &amp; #biodiversity. COST Science Officer, Dr Karaca, joined @GEOMAR_en today to present COST for #oceanresearch.
#oceandecade
Read: https://t.co/8vwhDup376"
2754,1402216992485093386,lunxire,"Rouen, France","Today is World Ocean Day 🌊 Together with @VeloceRacingXE we joined in the ocean clean up after the Ocean X Prix.

Try to clean up after yourself and reduce your plastic use. We have one ocean, one climate and one future, let's work together to stop the damage to our planet!🌏 https://t.co/h6enm00tiB"
2755,1402216979944013829,Abudabi15869464,,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2756,1402216851359342594,SunflowerEventT,Surrey / South London,"A healthy ocean is a critical part of the solution to the climate crisis 🌊
World Ocean Day celebrates the global conservations movement to protect at least 30% of the 'blue planet' by 2030 - or 30x30; sign up to support it today 💙
#SunflowerEventTeam @WorldOceanDay #30x30 🌻 https://t.co/5lIRIVeVLw"
2757,1402216845663297543,Arunbha56270931,,"@BeHonestRecycle @UNEP @UN @UNESCO @UNICEF @UNFCCC @PMOIndia @VP @GreenpeaceUK environment day &amp; now ocean day, Y U cheat public,U R saying plastic free ocean but no one is down to EARTH, in name of programs all these NGO'S &amp; @UN Mans enjoy the 5* facilities, world NEEDS MANAGEMENT not DEVELOPMENT."
2758,1402216756974735365,Habut13,,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2759,1402216606156025860,Arunbha56270931,,"@UNEP @UN @UNESCO @UNICEF @UNFCCC @PMOIndia @VP @GreenpeaceUK environment day &amp; now ocean day, Y U cheat public,U R saying plastic free ocean but no one is down to EARTH, in name of programs all these NGO'S &amp; @UN Mans enjoy the 5* facilities, world NEEDS MANAGEMENT not DEVELOPMENT."
2760,1402216368842366980,crick_jerry,"Nairobi, Kenya","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2761,1402216343466774529,satishkalasi,Hyderabad,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2762,1402216116324163592,clarabachinela,,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2763,1402215912074264577,adaptablues,Santander,"June 8, # World Ocean Day. From @LifeAdaptablues we value the importance of the ocean for #life and its role as a warehouse for #carbonoazul. Mangroves, marshes and seagrasses sequester carbon in the oceans, participating in the mitigation of #Climate Change.
@LIFEprogramme https://t.co/QdqdgzquOQ"
2764,1402215803332726785,nmco2,,"Thankfully, a lot is being done to help protect the oceans from the effects of climate change. E.g the cryobanking of coral by @tarongazoo https://t.co/pBtO3EnBhr or The Commonwealth's #Bluecharter initiative https://t.co/yYFEp7GVxM"
2765,1402215694591266818,flew25,,"It's World Oceans Day!

Our oceans are vast and awe-inspiring, but they face multiple threats, from destructive fishing to the climate crisis.

Join the movement calling for a strong Global Ocean Treaty to protect the oceans and all that depend on them &gt;&gt; https://t.co/QLBV3WozOg https://t.co/3mB5NJkA4f"
2766,1402215646889402371,bana1124,Florida,"Happy World Oceans Day! 🌊
One ocean, one climate, one future - together. 
Let's protect our oceans every single day. We need to keep it clean &amp; healthy.  https://t.co/ZtyZi3gbLi

#AnaGarciaPhoto #WorldOceansDay #WorldOceanDay #ocean #OceansDay #beach #california #photographer"
2767,1402215589536583680,AnaGarciaPhotog,Florida,"Happy World Oceans Day! 🌊
One ocean, one climate, one future - together. 
Let's protect our oceans every single day. We need to keep it clean &amp; healthy.  https://t.co/ZtyZi3gbLi

#AnaGarciaPhoto #WorldOceansDay #WorldOceanDay #ocean #OceansDay #beach #california #photographer"
2768,1402215414340505604,coconut01743115,,"It is World Ocean Day today.
Can you believe what we are doing to our oceans and water bodies. Let us preserve and protect all our natural resources..Beat plastic pollution.
via @MikeHudema https://t.co/32IFC0cf50"
2769,1402215100296138755,HammersmithBID,"Hammersmith, London","Our climate is changing, and our oceans are suffering. It's time to take some #OceanClimateAction. Join people around the world by signing in support of the global movement to protect 30% of our lands and ocean by 2030. 
#Protect30x30 #worldoceanday
https://t.co/XhBOX1tueI https://t.co/LJKSR4cR8H"
2770,1402215052728406018,19lohmania1,"New Delhi, India","#BREAKING We are excited to announce the 2021 Conservation Action Focus! #WorldOceanDay is focusing on protecting 30% of our blue planet for a healthy ocean and climate. Stay tuned for updates and resources! https://t.co/foLykRbpgp
#Protect30x30 #OceanClimateAction https://t.co/j7WiGCiKD5"
2771,1402214950014271490,FazalIssaAbdul,"Dar es Salaam, Tanzania.","🇮🇪 is committed to addressing challenges of climate &amp; blue economy. We’re supporting @FisheriesTI achieve  transparency &amp; promotion of sustainable fisheries in Comoros, Cabo Verde, Mauritius, Sao Tome &amp; Principe. More on our efforts - https://t.co/Ud83zhEqPe #WorldOceansDay🐟🦀 https://t.co/yrEW2O9x4c"
2772,1402214818640285696,3esExperience,"Nairobi, Kenya","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2773,1402214213792145410,ashwanibhat,"Delhi, India","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2774,1402214114416599040,davidpj,"Tonbridge, Kent, UK","It's World Oceans Day! 🐳

A healthy ocean is vital to solving the climate crisis.

The goal? Protect just 30% of our blue planet by 2030.

Together, we can make a difference. 🌍

#OneOcean #OneClimate https://t.co/ccJlGy2AhX"
2775,1402213504380194816,NOCnews,"Southampton and Liverpool, UK","Happy World Oceans Day!!! Join us for the @NOCnews open day (registration below) to hear from various speakers about ocean science! You can hear from yours truly and @BenMoat1 on 'the role of the ocean in our changing climate', followed by a Q&amp;A session, at 1 pm (BST): https://t.co/GmAEJCARiN https://t.co/sKakwJnHYN"
2776,1402213338839388160,SLopes88,,"It's World Oceans Day!

Our oceans are vast and awe-inspiring, but they face multiple threats, from destructive fishing to the climate crisis.

Join the movement calling for a strong Global Ocean Treaty to protect the oceans and all that depend on them &gt;&gt; https://t.co/QLBV3WozOg https://t.co/3mB5NJkA4f"
2777,1402213121310314504,NOCmarinePhys,,"Happy World Oceans Day!!! Join us for the @NOCnews open day (registration below) to hear from various speakers about ocean science! You can hear from yours truly and @BenMoat1 on 'the role of the ocean in our changing climate', followed by a Q&amp;A session, at 1 pm (BST): https://t.co/GmAEJCARiN https://t.co/sKakwJnHYN"
2778,1402212963365187586,WaddeyAli,Maldives,"One Ocean, One Climate, One Future – Together.

This World Ocean Day, let us pledge our support to the life and livelihood that the ocean sustains, as is the theme for 2021. To find out more, visit https://t.co/UCseMVZ4Br

#adaaranresorts #worldoceanday https://t.co/ZcS1Sggmsv"
2779,1402212704752914438,IrelandWales,,🌊Happy World Ocean Day!! STREAM is monitoring the Coast of 🇮🇪 Ireland and 🏴󠁧󠁢󠁷󠁬󠁳󠁿Wales to understand the Impact of Climate Change on our coastal environment🌍#WorldOceanDay Check it out https://t.co/c88HQ5rQ3U https://t.co/3VsXSnLrUA
2780,1402212690504867841,thelocal_ale,"Southampton, UK","Happy World Oceans Day!!! Join us for the @NOCnews open day (registration below) to hear from various speakers about ocean science! You can hear from yours truly and @BenMoat1 on 'the role of the ocean in our changing climate', followed by a Q&amp;A session, at 1 pm (BST): https://t.co/GmAEJCARiN https://t.co/sKakwJnHYN"
2781,1402212675652890628,JoanneMurphy_,Galway,"Today is @WorldOceansDay 
 
One Ocean, One Climate, One Future – Together

'The 2021 Conservation Action Focus is protecting at least 30% of our blue planet for a healthy ocean &amp; climate.' 

Find out more &amp; sign the 30x30 petition 👉🏻 https://t.co/WWtZ6F7A8N

#WorldOceanDay https://t.co/FUTtMKKz9I"
2782,1402212641872007170,breadlover69,,"It's World Oceans Day!

Our oceans are vast and awe-inspiring, but they face multiple threats, from destructive fishing to the climate crisis.

Join the movement calling for a strong Global Ocean Treaty to protect the oceans and all that depend on them &gt;&gt; https://t.co/QLBV3WozOg https://t.co/3mB5NJkA4f"
2783,1402212441409347585,Miljana58,"Despotovac, Srbija","Happy World Ocean Day 8.06.2021.
One #Ocean, One #Climate, One #Future – #Together https://t.co/9kAu34rPJK"
2784,1402212228586168321,lisa_jebb,"Hull, UK","Happy World Ocean Day 2021. The Deep is supporting World Ocean Day to help protect 30% of the planet’s land and oceans by 2030. 

One Ocean, One Climate, One Future - Together

Sign the petition here: https://t.co/PVo46xuil3

#WorldOceanDay #Protect30x30 #OceanClimateAction https://t.co/KwDkXQkSCM"
2785,1402212045802463232,thayyib,Maldives,"One Ocean, One Climate, One Future – Together.

This World Ocean Day, let us pledge our support to the life and livelihood that the ocean sustains, as is the theme for 2021. To find out more, visit https://t.co/UCseMVZ4Br

#adaaranresorts #worldoceanday https://t.co/ZcS1Sggmsv"
2786,1402212033324482568,manoj_1507,bangalore,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2787,1402212032158437381,ArielLi45798521,,"#WangYibo update 
Today is World Ocean Day.  To reduce marine plastic pollution, start with bringing your own water cups, tableware and environmental protection bags.  Join me and @WildAid take the equipment and say hello! #BYoer https://t.co/2Jnrydke50"
2788,1402211964768555013,azahar007,Bangalore,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2789,1402211941213478916,resourcefutures,"Bristol, UK",To help celebrate #WorldOceansDay we were delighted to provide @ThelmaHulbert and @eastdevon with resources to support their new Climate Conversations campaign. https://t.co/9IRdf0VosR
2790,1402211877271261185,raan62,"National District, Dominican R","Today is World Oceans Day. Cartoon by @rodrigocartoon: https://t.co/76M20eDwAB

#worldoceansday #plastic #oceans #nature #sealife https://t.co/KXfow2GwSJ"
2791,1402211677307772935,its_leviOHHsa,,"It's World Oceans Day!

Our oceans are vast and awe-inspiring, but they face multiple threats, from destructive fishing to the climate crisis.

Join the movement calling for a strong Global Ocean Treaty to protect the oceans and all that depend on them &gt;&gt; https://t.co/QLBV3WozOg https://t.co/3mB5NJkA4f"
